Household Key,Mail Responder,Motorcycle Indicator,Income,Credit Ranges,age,Number of Children,Num Vehicles Owned,FSV Services Purchased,Home Owner_Probable Home Owner,Home Owner_Probable Renter,Home Owner_Renter,Home Owner_nan,Dwelling Type_Multy-Family Apt,Dwelling Type_PO Box,Dwelling Type_Single-Family Home,Dwelling Type_nan,Education_Graduated School,Education_High School,Education_Some College,Education_Unknown,Education_nan,Gender_Male,Gender_Unknown,Gender_nan,Bought FSV,Total Cost
4521320.0,1,0,105.0,683.3333333333334,60.0,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,159.0
4554666.0,1,1,84.28571428571429,739.2857142857142,44.92307692307693,2.0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1484.25
4555551.0,1,0,95.0,691.6666666666665,95.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
4555553.0,1,0,105.0,681.25,68.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,126.5
4560832.0,1,1,158.57142857142858,753.125,60.83333333333334,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,516.0
4564826.0,1,1,95.0,775.0,44.33333333333334,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449.0
4584315.0,1,1,105.0,781.6666666666665,72.61538461538461,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,633.7
4588415.0,1,0,15.0,675.0,76.0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,53.0
4591898.0,1,1,10.0,675.0,73.0,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,164.85
4595671.0,1,0,35.0,668.75,89.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,159.0
4597061.0,1,0,95.0,662.5,75.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
4597672.0,1,1,55.0,725.0,72.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,197.85
4607034.0,1,0,55.0,687.5,70.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
4628611.0,1,1,180.0,714.2857142857142,52.0,5.0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,276.7
4637204.0,1,0,95.0,775.0,87.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
4639388.0,1,0,105.0,733.3333333333335,74.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
4641147.0,1,1,55.0,687.5,89.0,0.0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,309.85
4642191.0,1,0,95.0,691.6666666666665,71.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
4667442.0,1,1,86.25,695.6521739130435,51.0,1.0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,892.7
4667883.0,1,0,95.0,725.0,72.25,0.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,94.0
4670676.0,1,0,75.0,575.0,79.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
4687791.0,1,0,95.0,725.0,66.6,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,162.0
4717072.0,1,0,75.0,625.0,90.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,129.0
4717661.0,1,1,105.0,676.7857142857142,82.0,0.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,474.85
4718302.0,1,1,95.0,706.8181818181819,67.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,454.85
4721706.0,1,1,15.0,775.0,86.0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,142.5
4726887.0,1,0,155.0,775.0,80.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
4742860.0,1,0,95.0,712.5,74.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0
4743781.0,1,0,95.0,737.5,84.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,53.0
4743928.0,1,0,15.0,683.3333333333334,78.0,1.0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,28.0
4744771.0,1,1,105.0,775.0,57.85714285714285,1.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,353.28000000000014
4821799.0,1,1,10.0,675.0,73.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,58.85
4821865.0,1,0,10.0,733.3333333333335,81.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,106.0
4821944.0,1,1,55.0,666.6666666666666,68.0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,217.85
4822898.0,1,0,75.0,775.0,72.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
4828165.0,1,1,95.0,671.875,73.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,266.5
4829238.0,1,0,95.0,687.5,80.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34.0
4845203.0,1,1,137.5,762.5,59.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,89.35
4866654.0,1,0,105.0,675.0,70.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,49.0
4881331.0,1,1,65.0,712.5,70.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,170.7
4898837.0,1,1,105.0,691.1764705882354,41.833333333333336,3.0,5,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,467.9
4900032.0,1,0,45.0,775.0,78.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53.0
4903444.0,1,1,26.42857142857143,625.0,64.28571428571429,4.0,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,376.85
4915990.0,1,1,45.0,675.0,57.16666666666666,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,286.7
4916046.0,1,0,180.0,725.0,54.5,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,111.0
4916380.0,1,1,15.0,525.0,87.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,186.0
4967275.0,1,1,95.0,750.0,67.75,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,59.0
4970420.0,1,0,65.0,775.0,38.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0
4977639.0,1,1,10.0,635.0,83.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170.7
4978613.0,1,0,80.0,675.0,68.5,3.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,167.0
4978970.0,1,1,95.0,775.0,97.72727272727272,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,530.0
4989675.0,1,0,142.5,733.3333333333335,75.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
4990793.0,1,1,45.0,775.0,80.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,164.85
4995514.0,1,0,95.0,691.6666666666665,90.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
5043949.0,1,0,45.0,775.0,82.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,238.0
5044005.0,1,0,105.0,775.0,71.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,81.0
5052741.0,1,0,105.0,725.0,61.25,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,62.0
5053063.0,1,0,105.0,700.0,70.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0
5053612.0,1,1,95.0,762.5,60.0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,376.85
5056437.0,1,1,55.0,725.0,70.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,58.85
5056993.0,1,1,65.0,725.0,79.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,202.0
5067580.0,1,0,125.0,675.0,71.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0
5067655.0,1,0,15.0,725.0,76.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5074302.0,1,1,95.0,695.0,77.0,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,96.5
5080214.0,1,0,95.0,725.0,86.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,106.0
5083198.0,1,0,25.0,650.0,59.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
5086628.0,1,1,75.0,625.0,78.66666666666667,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,129.85
5101894.0,1,0,75.0,775.0,91.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
5102251.0,1,1,205.0,733.3333333333335,49.0,2.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,111.85
5106646.0,1,0,55.0,687.5,93.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0
5121147.0,1,1,105.0,662.5,59.0,1.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,89.0
5123472.0,1,0,155.0,766.6666666666665,63.5,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,60.5
5126994.0,1,0,95.0,687.5,68.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,61.5
5128587.0,1,0,55.0,687.5,89.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0
5130161.0,1,0,75.0,775.0,84.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,64.0
5131485.0,1,0,95.0,775.0,72.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30.0
5133135.0,1,0,55.0,670.4545454545455,83.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,465.5
5134624.0,1,0,105.0,743.75,57.33333333333334,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.0
5135799.0,1,1,15.0,775.0,86.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,159.0
5135965.0,1,0,95.0,666.6666666666666,90.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,106.0
5137553.0,1,1,250.0,757.1428571428571,60.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,265.0
5141296.0,1,0,75.0,687.5,78.0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0
5144534.0,1,0,95.0,675.0,84.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.0
5149393.0,1,0,15.0,725.0,88.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
5151996.0,1,0,35.0,625.0,98.0,0.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,116.57
5161096.0,1,0,95.0,656.25,79.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180.0
5163031.0,1,0,105.0,635.0,58.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,111.85
5163503.0,1,0,95.0,712.5,78.0,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53.0
5166221.0,1,1,25.0,633.3333333333334,48.75,2.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,82.43
5184764.0,1,0,75.0,712.5,42.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,32.5
5186607.0,1,1,80.0,750.0,58.0,1.0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,212.0
5189611.0,1,1,205.0,712.5,56.66666666666666,2.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,138.0
5199521.0,1,1,45.0,757.1428571428571,83.0,3.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,158.5
5203438.0,1,0,95.0,712.5,79.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,56.0
5211755.0,1,1,35.0,662.5,72.0,2.0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,262.7
5218363.0,1,0,105.0,700.0,46.5,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,30.0
5219436.0,1,0,75.0,712.5,71.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34.0
5219769.0,1,0,15.0,775.0,92.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
5224512.0,1,0,25.0,650.0,97.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,53.0
5238270.0,1,1,25.0,728.125,64.0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,239.5
5240747.0,1,1,95.0,670.4545454545455,63.0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,578.4
5242540.0,1,0,40.0,625.0,86.5,0.0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,159.0
5243045.0,1,0,55.0,637.5,90.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
5243306.0,1,0,35.0,725.0,78.0,0.0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,106.0
5265962.0,1,0,75.0,775.0,68.5,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30.0
5269100.0,1,0,105.0,775.0,80.66666666666667,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,25.0
5276628.0,1,1,45.0,710.0,46.0,4.0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,168.35
5278576.0,1,1,95.0,675.0,80.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,399.20000000000016
5288698.0,1,1,85.0,700.0,70.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,112.43
5289673.0,1,1,65.0,687.5,70.0,4.0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,111.85
5292001.0,1,1,95.0,775.0,42.42857142857143,2.0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,270.85
5292017.0,1,1,75.0,775.0,81.33333333333333,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,106.0
5293090.0,1,1,75.0,671.4285714285714,80.0,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,229.7
5298304.0,1,0,45.0,641.6666666666666,60.0,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,133.0
5301987.0,1,1,65.0,666.6666666666666,35.25,1.0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,244.5
5303744.0,1,0,55.0,653.5714285714286,72.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,293.0
5321992.0,1,1,75.0,700.0,75.0,1.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,223.7
5332678.0,1,1,105.0,671.4285714285714,55.25,1.0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,546.7
5337508.0,1,1,205.0,825.0,63.2,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,265.0
5338047.0,1,1,155.0,793.1818181818181,62.0,0.0,2,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,432.33
5349292.0,1,1,92.5,775.0,66.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,159.5
5358541.0,1,0,43.75,683.3333333333334,40.0,3.0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,236.5
5364117.0,1,0,15.0,775.0,77.75,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,93.0
5382119.0,1,1,95.0,658.3333333333334,33.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,259.35
5394718.0,1,1,15.0,605.0,98.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,138.5
5399810.0,1,0,55.0,775.0,84.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53.0
5399990.0,1,1,95.0,775.0,73.28571428571429,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,382.7
5404170.0,1,1,55.0,725.0,69.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,481.85
5404734.0,1,1,65.0,656.25,49.5,2.0,7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1049.13
5408371.0,1,1,35.0,717.5,64.0,0.0,1,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,406.55
5439289.0,1,0,95.0,675.0,68.75,0.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,90.0
5443170.0,1,0,105.0,712.5,97.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0
5452925.0,1,1,95.0,775.0,72.0,0.0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,150.0
5453316.0,1,1,250.0,681.25,39.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,106.0
5456779.0,1,0,105.0,775.0,77.5,2.0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30.0
5460509.0,1,1,95.0,725.0,48.5,2.0,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,351.85
5462399.0,1,0,105.0,637.5,42.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,29.43
5462507.0,1,1,105.0,675.0,41.333333333333336,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,167.85
5462806.0,1,1,95.0,703.5714285714287,80.4,0.0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,146.0
5463209.0,1,1,105.0,742.3076923076923,65.9,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,382.85
5501619.0,1,0,95.0,725.0,72.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,159.0
5516628.0,1,0,167.5,750.0,69.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
5527512.0,1,0,95.0,825.0,96.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0
5529517.0,1,0,95.0,637.5,79.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
5529605.0,1,1,180.0,711.3636363636364,69.0,0.0,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,399.0
5530014.0,1,0,250.0,712.5,81.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
5550046.0,1,0,95.0,691.6666666666665,35.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
5553473.0,1,0,180.0,708.3333333333335,69.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,278.85
5556126.0,1,0,95.0,775.0,95.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0
5556342.0,1,1,102.77777777777777,725.0,48.0,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,396.2
5563869.0,1,0,25.0,633.3333333333334,86.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,60.0
5576431.0,1,1,75.0,700.0,73.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,111.85
5576477.0,0,0,75.0,662.5,98.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
5578637.0,1,1,97.5,640.0,52.0,3.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,453.0
5581126.0,1,0,71.0,675.0,46.75,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,83.0
5605960.0,1,0,250.0,733.3333333333335,70.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,43.0
5610790.0,1,0,105.0,712.5,69.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
5612625.0,1,0,55.0,725.0,95.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,170.0
5615630.0,1,1,55.0,700.0,56.125,1.0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,199.1
5620922.0,1,0,35.0,633.3333333333334,91.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,90.0
5621329.0,1,0,105.0,691.6666666666665,74.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
5621476.0,1,0,15.0,625.0,91.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,89.0
5634068.0,1,1,95.0,775.0,51.0,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,291.5
5644842.0,1,0,155.0,670.0,58.0,0.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,114.0
5649397.0,1,0,30.0,775.0,87.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
5653059.0,1,1,45.0,637.5,92.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,106.0
5658036.0,1,1,35.0,663.75,25.0,3.0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,774.7
5687555.0,1,1,35.0,805.5555555555555,52.57142857142857,2.0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,269.13
5690270.0,1,0,250.0,775.0,75.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
5692915.0,1,0,95.0,733.3333333333335,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5698711.0,1,0,55.0,687.5,83.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
5710347.0,1,0,105.0,775.0,35.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
5714484.0,1,1,155.0,743.75,60.66666666666666,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,111.85
5716831.0,1,1,180.0,775.0,57.16666666666666,1.0,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,620.0
5724758.0,1,0,15.0,665.0,84.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,106.0
5726121.0,1,1,105.0,670.0,63.6,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132.5
5729542.0,1,0,65.0,825.0,77.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,53.0
5730458.0,1,1,95.0,750.0,51.25,2.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119.0
5731475.0,1,0,105.0,775.0,51.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
5733732.0,1,1,15.0,725.0,84.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,111.85
5733779.0,1,0,105.0,775.0,91.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,53.0
5741970.0,1,1,95.0,691.6666666666665,73.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0
5745038.0,1,0,25.0,712.5,54.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
5765742.0,1,1,63.33333333333334,718.75,25.0,1.0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,335.55
5766070.0,1,0,105.0,825.0,73.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
5766977.0,1,1,105.0,805.0,89.25,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,159.0
5768116.0,1,0,25.0,712.5,94.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0
5768177.0,1,1,45.0,737.5,92.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,53.0
5777361.0,1,1,95.0,708.3333333333335,70.5,1.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,173.85
5779292.0,1,0,45.0,625.0,68.0,1.0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,73.0
5804210.0,1,0,75.0,662.5,94.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,53.0
5811875.0,1,1,95.0,769.7916666666665,48.95652173913044,3.0,6,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1217.5500000000004
5823787.0,1,1,180.0,687.5,65.0,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,223.85
5828133.0,1,0,105.0,725.0,75.16666666666667,2.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,276.7
5829538.0,1,1,48.0,677.2727272727273,85.8,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,517.95
5831476.0,1,1,95.0,725.0,88.7142857142857,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,422.13
5831542.0,1,1,75.0,754.1666666666665,91.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,215.0
